trait	nVariantsOverlappingEnhancers	biosample	nVariantsTotal	bpEnhancers	nCommonVariantsOverlappingEnhancers	nCommonVariantsTotal	recall	enrichment	method	biosampleGroup	traitGroup	SE_log_enr	CI_enr_low	CI_enr_high	p_enr	p_adjust_enr	recall_adjust	SE_recall	CI_recall_low	CI_recall_high	significant_enr	n_cells	unique_fragments	dataset	biosample_name	ext_biosample_name	pred_file	ATAC_bw
PrC	3	Islets_immune	42	46295554	124726	9746610	0.0714285714285714	5.58172657321993	scE2G_multiome	FALSE	FALSE	0.556356555238935	1.87584521545168	16.6088711806041	0.00203681195987173	1	0.108695652173913	0.0458923379444621	-0.0185187581089151	0.161375900966058	not_significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
RBC	54	Islets_immune	955	46295554	124726	9746610	0.0565445026178011	4.41862333963797	scE2G_multiome	FALSE	FALSE	0.132187331298434	3.41011418952029	5.72538957129174	1.17112037186986e-19	4.19378205166597e-16	0.0583941605839416	0.00757198906139047	0.0417036767661445	0.0713853284694576	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
RBC_traits	342	Islets_immune	4973	46295554	124726	9746610	0.0687713653730143	5.37408140610839	scE2G_multiome	FALSE	TRUE	0.0521892406049321	4.8515518665476	5.95288925150287	2.78849276534022e-135	9.98559259268333e-132	0.0691179425356641	0.00359549683067212	0.061724321078369	0.0758184096676595	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
SBP	25	Islets_immune	451	46295554	124726	9746610	0.0554323725055432	4.33171685283143	scE2G_multiome	FALSE	FALSE	0.194385653154248	2.95936608800667	6.34046965975151	3.89192940296096e-10	1.39369991920032e-06	0.0593406593406593	0.011076094988627	0.0337236252384897	0.0771411197725968	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
SHBG	32	Islets_immune	662	46295554	124726	9746610	0.0483383685800604	3.77736178973191	scE2G_multiome	FALSE	FALSE	0.172459142809962	2.69395969815257	5.29646456860937	8.55870372966365e-11	3.06487180559255e-07	0.0510510510510511	0.00852877493303167	0.0316222768790703	0.0650544602810505	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
Sensitivity	3	Islets_immune	15	46295554	124726	9746610	0.2	15.6288344050158	scE2G_multiome	FALSE	FALSE	0.51640569446907	5.68016910823573	43.0023226782544	3.26974121173944e-05	0.117089432792389	0.263157894736842	0.101022617888147	0.00199930731528078	0.398000692684719	not_significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
Smoking_CPD	1	Islets_immune	24	46295554	124726	9746610	0.0416666666666667	3.25600716771162	scE2G_multiome	FALSE	FALSE	0.978952925347308	0.477968319101574	22.1805133363588	0.0375141912221284	1	0.107142857142857	0.0584512205989265	-0.0728956205596351	0.156228953892968	not_significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
Smoking_Ever_Never	1	Islets_immune	71	46295554	124726	9746610	0.0140845070422535	1.1006221411983	scE2G_multiome	FALSE	FALSE	0.992940688609371	0.157197486920028	7.70603348329727	0.230435735156998	1	0.04	0.0226274169979695	-0.0302644153369362	0.0584334294214432	not_significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
T2D	4	Islets_immune	69	46295554	124726	9746610	0.0579710144927536	4.53009692899009	scE2G_multiome	FALSE	FALSE	0.485298803387884	1.74992890258082	11.7272068343917	0.00195564811984526	1	0.0821917808219178	0.0321461329375541	-0.00503424830708913	0.120976277292596	not_significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
T2D_BMI	4	Islets_immune	79	46295554	124726	9746610	0.0506329113924051	3.95666693797868	scE2G_multiome	FALSE	FALSE	0.487185266820971	1.5227781726922	10.2806919214083	0.00353172060183888	1	0.072289156626506	0.0284252209538274	-0.00507949792968997	0.1063453207145	not_significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
TBil	16	Islets_immune	320	46295554	124726	9746610	0.05	3.90720860125395	scE2G_multiome	FALSE	FALSE	0.243677773594972	2.42352610107831	6.2992014185118	1.20225919318692e-06	0.00430529017080236	0.0555555555555556	0.0127256346469681	0.0250582144115275	0.0749417855884725	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
TC	14	Islets_immune	418	46295554	124726	9746610	0.0334928229665072	2.61726891950025	scE2G_multiome	FALSE	FALSE	0.26275537344193	1.56383370269758	4.38032291103955	0.000406870031263218	1	0.037914691943128	0.00929724620060467	0.0152705552579202	0.0517150906750942	not_significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
TG	34	Islets_immune	589	46295554	124726	9746610	0.0577249575551783	4.51086901333223	scE2G_multiome	FALSE	FALSE	0.166483053769141	3.25498943998902	6.25130730240083	1.73485194439734e-13	6.21250481288688e-10	0.06070826306914	0.00980611106778009	0.0385053330339297	0.0769445820764268	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
TP	54	Islets_immune	636	46295554	124726	9746610	0.0849056603773585	6.63488253043123	scE2G_multiome	FALSE	FALSE	0.130185453261863	5.14066353419555	8.56342102528024	5.61512500417539e-28	2.01077626399521e-24	0.0875	0.0111694162504134	0.0630140067982117	0.106797313956505	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
Testosterone	6	Islets_immune	190	46295554	124726	9746610	0.0315789473684211	2.46771069552881	scE2G_multiome	FALSE	FALSE	0.401758470384357	1.12283725399494	5.42340045733353	0.0117954571639145	1	0.0412371134020619	0.0142757479231238	0.0035989955867259	0.0595588991501162	not_significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
UA	28	Islets_immune	500	46295554	124726	9746610	0.056	4.37607363340442	scE2G_multiome	FALSE	FALSE	0.183622417981143	3.0534086771234	6.27168599750575	3.42195530992031e-11	1.22540219648246e-07	0.0595238095238095	0.0105391113620058	0.0353437213014118	0.0766562786985882	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
Urea	15	Islets_immune	393	46295554	124726	9746610	0.0381679389312977	2.98260198569004	scE2G_multiome	FALSE	FALSE	0.253231407969731	1.81570101939759	4.89943801870731	6.36593199071982e-05	0.227964024587677	0.0428211586901763	0.0101608607326213	0.0182530178434327	0.0580828600191627	not_significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
VitD	5	Islets_immune	107	46295554	124726	9746610	0.0467289719626168	3.65159682360182	scE2G_multiome	FALSE	FALSE	0.436647589772488	1.55169985079792	8.5932594214546	0.00264179173345874	1	0.0630630630630631	0.023071786354487	0.00150910164881966	0.091948842276414	not_significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
WBC	73	Islets_immune	865	46295554	124726	9746610	0.084393063583815	6.59482607841707	scE2G_multiome	FALSE	FALSE	0.112001489669122	5.29501879234988	8.21370663828535	9.8901101786751e-37	3.54164845498355e-33	0.0863060989643268	0.00952601406131138	0.0657224191074226	0.103063708060207	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
WBC_traits	274	Islets_immune	3967	46295554	124726	9746610	0.0690698260650366	5.3974043697685	scE2G_multiome	FALSE	TRUE	0.0582964677044619	4.8146299495397	6.05071921126176	2.10300226784089e-109	7.53085112113823e-106	0.0695039032989171	0.00403563548229285	0.0611601258650106	0.0769795262650625	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
WHRadjBMI	35	Islets_immune	525	46295554	124726	9746610	0.0666666666666667	5.2096114683386	scE2G_multiome	FALSE	FALSE	0.163307231160293	3.78266575505021	7.17484795340707	1.0591805277743e-15	3.79292546995977e-12	0.0699432892249527	0.0110891920608353	0.0449322496097819	0.0884010837235514	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
Worrier	3	Islets_immune	43	46295554	124726	9746610	0.0697674418604651	5.45191897849388	scE2G_multiome	FALSE	FALSE	0.556853961364452	1.83043554986127	16.2384414738419	0.00222311676583472	1	0.106382978723404	0.0449741392739513	-0.0183802513521677	0.157915135073098	not_significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
Worry_Too_Long	2	Islets_immune	19	46295554	124726	9746610	0.105263157894737	8.22570231842937	scE2G_multiome	FALSE	FALSE	0.668863969034686	2.21735355270699	30.5148353760774	0.00174164161409646	1	0.173913043478261	0.0790341964475118	-0.0496410206894498	0.260167336478923	not_significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
eBMD	46	Islets_immune	1410	46295554	124726	9746610	0.0326241134751773	2.54938433556995	scE2G_multiome	FALSE	FALSE	0.145024847008999	1.91862429459046	3.38751078508405	7.4434601149695e-09	2.66550306717058e-05	0.0339462517680339	0.00481583783264806	0.0231852447678017	0.0420629821825529	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
eGFR	39	Islets_immune	831	46295554	124726	9746610	0.0469314079422383	3.66741601561743	scE2G_multiome	FALSE	FALSE	0.156333396603973	2.69953491433008	4.98231756893018	2.77424891694931e-12	9.93458537159548e-09	0.0491017964071856	0.00747777625505646	0.0322752357978788	0.0615875800865977	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
eGFRcys	53	Islets_immune	820	46295554	124726	9746610	0.0646341463414634	5.05078185040145	scE2G_multiome	FALSE	FALSE	0.132855242133332	3.89288903083129	6.55307590283331	6.25208821013339e-22	2.23887278804877e-18	0.066747572815534	0.00869468188777335	0.0475928829843949	0.0816754096985319	significant	537	10302599	Islets	Pancreatic immune cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_immune/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_immune/ATAC_norm.bw
AFib	3	Islets_mesenchymal	90	51071387	138695	9746610	0.0333333333333333	2.34245646923105	scE2G_multiome	FALSE	FALSE	0.567653319663022	0.769988337521262	7.12621483061211	0.0399965854996995	1	0.0531914893617021	0.023146654282654	-0.0120332754232682	0.0786999420899349	not_significant	1445	34068856	Islets	Pancreatic mesenchymal cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_mesenchymal/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_mesenchymal/ATAC_norm.bw
AG	35	Islets_mesenchymal	781	51071387	138695	9746610	0.0448143405889885	3.14926926080999	scE2G_multiome	FALSE	FALSE	0.165207043422832	2.27816567381237	4.35345725339004	1.72023685117961e-09	6.16016816407418e-06	0.0471337579617835	0.00756392433633751	0.0299893213079809	0.059639359869996	significant	1445	34068856	Islets	Pancreatic mesenchymal cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_mesenchymal/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_mesenchymal/ATAC_norm.bw
AID_Combined	3	Islets_mesenchymal	79	51071387	138695	9746610	0.0379746835443038	2.66862129406069	scE2G_multiome	FALSE	FALSE	0.566288932606661	0.879550811795572	8.09679158453138	0.0265331453004499	1	0.0602409638554217	0.026116511448339	-0.0132127382962687	0.0891621053848763	not_significant	1445	34068856	Islets	Pancreatic mesenchymal cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_mesenchymal/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_mesenchymal/ATAC_norm.bw
ALL	1466	Islets_mesenchymal	27689	51071387	138695	9746610	0.0529452129004298	3.7206556942028	scE2G_multiome	FALSE	TRUE	0.0254238896223725	3.53979921506339	3.91075254661185	0	0	0.0530097858664645	0.00134637415922331	0.0503063680386367	0.0555840577622229	significant	1445	34068856	Islets	Pancreatic mesenchymal cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_mesenchymal/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_mesenchymal/ATAC_norm.bw
ALP	65	Islets_mesenchymal	908	51071387	138695	9746610	0.0715859030837004	5.03060585352483	scE2G_multiome	FALSE	FALSE	0.119519842346375	3.98001599621764	6.35851596515402	2.55830409982622e-26	9.16128698147769e-23	0.0734649122807018	0.00863919940655866	0.0546533833915857	0.0885184227758152	significant	1445	34068856	Islets	Pancreatic mesenchymal cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_mesenchymal/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_mesenchymal/ATAC_norm.bw
ALT	24	Islets_mesenchymal	422	51071387	138695	9746610	0.0568720379146919	3.99660819394871	scE2G_multiome	FALSE	FALSE	0.198241812853359	2.70986613358469	5.89434173813173	3.92402294825913e-09	1.40519261777159e-05	0.0610328638497653	0.0115985118622168	0.0341393723904864	0.0796047034388975	significant	1445	34068856	Islets	Pancreatic mesenchymal cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_mesenchymal/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_mesenchymal/ATAC_norm.bw
AST	22	Islets_mesenchymal	538	51071387	138695	9746610	0.0408921933085502	2.8736454826998	scE2G_multiome	FALSE	FALSE	0.208803202723662	1.90853259054812	4.32679976288451	4.61878729484454e-06	0.0165398773028383	0.044280442804428	0.00883632276349021	0.0235733189363379	0.0582110676807625	significant	1445	34068856	Islets	Pancreatic mesenchymal cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_mesenchymal/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_mesenchymal/ATAC_norm.bw
Age_at_Menarche	8	Islets_mesenchymal	310	51071387	138695	9746610	0.0258064516129032	1.81351468585629	scE2G_multiome	FALSE	FALSE	0.348968700693709	0.915120702313546	3.59388166774267	0.0351869142287765	1	0.0318471337579618	0.00990928500916589	0.00638460988239542	0.045228293343411	not_significant	1445	34068856	Islets	Pancreatic mesenchymal cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_pancreatic_islets/Islets_mesenchymal/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/pancreatic_islets_v2/Islets_mesenchymal/ATAC_norm.bw
